Filename,store_precision,assume_centered,support_fraction,contamination,Parameter_Iteration,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44
CastMetal1,True,False,0.9,0.1,0,0.959047452805501,0.959047452805501,1.0,0.959047452805501,0.959047452805501,0.959047452805501,0.9185989369610881,0.959047452805501,0.959047452805501,1.0,0.959047452805501,0.9185989369610881,0.959047452805501,1.0,0.9185989369610881,1.0,1.0,0.959047452805501,0.9185989369610881,0.959047452805501,1.0,0.9185989369610881,1.0,1.0,0.959047452805501,0.959047452805501,0.959047452805501,0.9185989369610881,0.959047452805501,0.959047452805501,0.9185989369610881,0.9185989369610881,0.959047452805501,0.9185989369610881,0.9185989369610881,0.959047452805501,0.8786544524667613,0.959047452805501,0.959047452805501,0.9185989369610881,1.0,1.0,0.9185989369610881,0.9185989369610881,1.0
CastMetal1,True,False,None,0.2,0,0.8640516812930605,1.0,0.9721241617793341,0.8905551705551705,0.8905551705551705,0.9174017470569195,0.9445914107983073,0.9445914107983073,0.7366805435770952,0.8640516812930605,0.8905551705551705,0.8378912792705896,0.9174017470569195,0.8378912792705896,0.8905551705551705,0.8378912792705896,0.8640516812930605,0.9721241617793341,0.8905551705551705,0.8905551705551705,0.9174017470569195,0.9445914107983073,0.9445914107983073,0.7366805435770952,0.9174017470569195,0.8905551705551705,0.9174017470569195,0.9445914107983073,0.9174017470569195,0.7614685966410104,0.8378912792705896,0.9721241617793341,0.8640516812930605,0.9174017470569195,0.7366805435770952,0.8640516812930605,0.9445914107983073,0.8378912792705896,0.8120739644877576,0.8905551705551705,0.9174017470569195,0.7366805435770952,0.8905551705551705,0.7614685966410104,0.7366805435770952
CastMetal1,True,False,None,0.3,0,0.8545365931700253,0.9017929591983874,0.8780108466531694,0.7859609870930373,0.8780108466531694,0.9502807614750457,0.7859609870930373,0.7859609870930373,0.8780108466531694,0.8780108466531694,0.9258829308056796,0.9017929591983874,0.8085116633899593,0.8313701987489553,0.8545365931700253,0.8085116633899593,0.7637181698581893,0.8313701987489553,0.7859609870930373,0.9017929591983874,0.9017929591983874,0.7859609870930373,0.7201561125747155,0.8313701987489553,0.8545365931700253,0.7859609870930373,0.8780108466531694,0.8313701987489553,0.8780108466531694,0.8313701987489553,0.7201561125747155,0.7637181698581893,0.8085116633899593,0.8085116633899593,0.6988368725260895,0.8545365931700253,0.7859609870930373,0.6988368725260895,0.8313701987489553,0.7859609870930373,0.8085116633899593,0.9017929591983874,0.7417832116854154,0.7859609870930373,0.8085116633899593
CastMetal1,True,False,None,0.4,0,0.8353551764804571,0.7478852656740911,0.7059538135865033,0.7910190533054091,0.7478852656740911,0.8353551764804571,0.7478852656740911,0.7059538135865033,0.726769247687331,0.8808936351992352,0.8130368229499668,0.8353551764804571,0.8808936351992352,0.726769247687331,0.8808936351992352,0.8579741138968799,0.8579741138968799,0.9041137403875232,0.8130368229499668,0.8579741138968799,0.7059538135865033,0.8808936351992352,0.9514557024218966,0.8808936351992352,0.7693018675467839,0.8130368229499668,0.6854389633716081,0.8579741138968799,0.9514557024218966,0.9041137403875232,0.7478852656740911,0.7478852656740911,0.7693018675467839,0.7910190533054091,0.7910190533054091,0.6652246970426456,0.9514557024218966,0.8579741138968799,0.8808936351992352,0.6652246970426456,0.6652246970426456,0.6453110145996155,0.8808936351992352,0.9276344294617436,0.9276344294617436
CastMetal1,True,False,None,0.5,0,0.9042410511424923,0.9277305111678841,0.9277305111678841,0.8810517759097573,0.9042410511424923,0.9042410511424923,0.9159482580561061,0.9159482580561061,0.9635275476922032,0.858162685469679,0.858162685469679,0.8355737798222576,0.858162685469679,0.9277305111678841,0.9395878104778262,0.8926088904270427,0.8926088904270427,0.9756099855966379,0.9277305111678841,0.9042410511424923,0.9042410511424923,0.8926088904270427,0.8695697075906361,0.9159482580561061,0.9277305111678841,0.9042410511424923,0.9042410511424923,0.8926088904270427,0.8695697075906361,0.9159482580561061,0.8810517759097573,0.858162685469679,0.8926088904270427,0.8695697075906361,0.8695697075906361,0.858162685469679,0.8695697075906361,0.8926088904270427,0.9159482580561061,0.9395878104778262,0.8926088904270427,0.9159482580561061,0.9277305111678841,0.9042410511424923,0.9515201559859326
CastMetal1,True,False,None,LOF,0,0.9191893175922131,0.9191893175922131,1.0,0.6827248284543507,0.7605517318193885,0.9191893175922131,1.0,0.9191893175922131,0.9191893175922131,0.839373228198676,0.9191893175922131,0.6827248284543507,0.7605517318193885,0.839373228198676,0.9191893175922131,0.839373228198676,0.9191893175922131,0.9191893175922131,0.6058925181035626,0.6827248284543507,1.0,0.9191893175922131,1.0,0.839373228198676,0.6827248284543507,0.7605517318193885,0.9191893175922131,1.0,0.9191893175922131,0.9191893175922131,0.9191893175922131,0.6058925181035626,0.6827248284543507,0.6058925181035626,0.6827248284543507,0.6827248284543507,0.7605517318193885,0.6827248284543507,0.7605517318193885,0.9191893175922131,1.0,0.839373228198676,0.9191893175922131,0.9191893175922131,0.839373228198676
CastMetal1,True,False,None,IF,0,0.7295093166951188,0.842470966728878,0.804323261963379,0.842470966728878,0.804323261963379,0.7666693786187926,0.804323261963379,0.804323261963379,0.804323261963379,0.804323261963379,0.9202478405226138,0.804323261963379,0.8811124929152896,0.9598770095508505,0.8811124929152896,0.8811124929152896,0.8811124929152896,0.7666693786187926,0.9202478405226138,0.7666693786187926,0.7666693786187926,0.8811124929152896,0.7666693786187926,0.7666693786187926,0.7295093166951188,0.8811124929152896,0.9598770095508505,0.8811124929152896,0.9598770095508505,0.9598770095508505,0.7666693786187926,0.7666693786187926,0.842470966728878,0.7295093166951188,0.7295093166951188,0.8811124929152896,0.7666693786187926,0.9202478405226138,0.9202478405226138,0.8811124929152896,0.9202478405226138,0.9202478405226138,0.842470966728878,0.842470966728878,1.0
CostaMadre1,True,False,None,0.1,0,0.8233521022286658,0.9549179844229407,0.9549179844229407,1.0,0.910449329602032,0.7807235296762085,0.8233521022286658,0.910449329602032,0.8665940355372737,0.8233521022286658,0.8233521022286658,0.8233521022286658,0.7807235296762085,0.8665940355372737,0.9549179844229407,0.8665940355372737,0.910449329602032,1.0,0.9549179844229407,0.8665940355372737,0.7387083178799015,0.8233521022286658,0.8665940355372737,0.8665940355372737,0.9549179844229407,0.8665940355372737,0.7387083178799015,0.8233521022286658,0.8665940355372737,0.8665940355372737,0.910449329602032,0.7807235296762085,0.8233521022286658,0.910449329602032,0.8665940355372737,0.8233521022286658,0.7807235296762085,0.8665940355372737,0.8233521022286658,0.8233521022286658,0.7807235296762085,0.7807235296762085,0.8233521022286658,0.8665940355372737,0.9549179844229407
CostaMadre1,False,False,None,0.1,0,0.9549179844229407,0.9549179844229407,0.7807235296762085,0.910449329602032,0.9549179844229407,0.910449329602032,0.910449329602032,0.9549179844229407,0.7807235296762085,0.9549179844229407,0.7807235296762085,0.910449329602032,1.0,0.910449329602032,0.910449329602032,0.9549179844229407,0.8233521022286658,0.7807235296762085,0.910449329602032,0.9549179844229407,0.910449329602032,0.910449329602032,0.9549179844229407,0.7807235296762085,0.8233521022286658,0.7807235296762085,0.8233521022286658,0.8665940355372737,0.8233521022286658,0.6163428470278837,0.910449329602032,1.0,0.9549179844229407,0.9549179844229407,0.7387083178799015,0.910449329602032,0.910449329602032,0.9549179844229407,0.8233521022286658,0.9549179844229407,0.9549179844229407,0.7387083178799015,0.9549179844229407,0.7387083178799015,0.7807235296762085
CostaMadre1,True,True,None,0.1,0,0.7387083178799015,0.9549179844229407,0.9549179844229407,0.6163428470278837,0.7387083178799015,0.9549179844229407,0.9549179844229407,0.6973064668397451,0.9549179844229407,0.7387083178799015,0.7807235296762085,0.5767810782561786,1.0,0.7807235296762085,0.7807235296762085,0.910449329602032,0.7807235296762085,0.9549179844229407,0.6565179765557392,0.7387083178799015,0.9549179844229407,0.9549179844229407,0.6973064668397451,0.9549179844229407,0.6565179765557392,0.7807235296762085,1.0,1.0,0.7387083178799015,1.0,0.5767810782561786,0.6565179765557392,0.6565179765557392,0.6565179765557392,0.6565179765557392,0.7807235296762085,0.7807235296762085,0.910449329602032,0.7807235296762085,1.0,0.7387083178799015,1.0,0.7387083178799015,1.0,0.7387083178799015
CostaMadre1,True,False,0.1,0.1,0,0.8233521022286658,0.7387083178799015,0.4994976229812199,0.537832670240624,0.5767810782561786,0.7387083178799015,0.6973064668397451,0.6973064668397451,0.4617759364779662,0.6973064668397451,0.4617759364779662,0.6163428470278837,0.537832670240624,0.7387083178799015,0.7807235296762085,0.6565179765557392,0.42466761073086307,0.6973064668397451,0.5767810782561786,0.7387083178799015,0.8233521022286658,0.7807235296762085,0.8233521022286658,0.6565179765557392,0.3522910415051081,0.8233521022286658,0.6163428470278837,0.4994976229812199,0.6973064668397451,0.910449329602032,0.3522910415051081,0.6163428470278837,0.6565179765557392,0.4617759364779662,0.31702279802645633,0.6565179765557392,0.5767810782561786,0.6973064668397451,0.8233521022286658,0.7807235296762085,0.7807235296762085,0.5767810782561786,0.6163428470278837,0.4994976229812199,0.6163428470278837
CostaMadre1,True,False,0.2,0.1,0,0.910449329602032,0.7387083178799015,0.8233521022286658,0.910449329602032,0.6973064668397451,0.8233521022286658,0.9549179844229407,0.8665940355372737,0.7387083178799015,0.7387083178799015,0.8665940355372737,0.8665940355372737,0.6973064668397451,0.910449329602032,0.910449329602032,0.8665940355372737,0.6973064668397451,0.6565179765557392,0.6973064668397451,0.8665940355372737,0.6565179765557392,0.6973064668397451,0.8233521022286658,0.5767810782561786,0.8665940355372737,0.6565179765557392,0.910449329602032,0.8665940355372737,0.8233521022286658,0.7387083178799015,0.6973064668397451,0.8665940355372737,0.910449329602032,0.8665940355372737,0.8233521022286658,0.6163428470278837,0.6565179765557392,0.7807235296762085,0.5767810782561786,0.8665940355372737,0.8233521022286658,0.7387083178799015,0.8665940355372737,0.7387083178799015,0.6973064668397451
CostaMadre1,True,False,0.3,0.1,0,0.8665940355372737,0.7387083178799015,0.910449329602032,0.6973064668397451,0.6565179765557392,0.7807235296762085,0.8665940355372737,0.8233521022286658,0.8233521022286658,0.7387083178799015,0.910449329602032,0.6565179765557392,0.5767810782561786,0.6565179765557392,0.8233521022286658,0.7807235296762085,0.7807235296762085,0.7387083178799015,0.910449329602032,0.8233521022286658,0.6565179765557392,0.7807235296762085,0.6973064668397451,0.7807235296762085,0.6565179765557392,0.6163428470278837,0.6973064668397451,0.8665940355372737,0.8665940355372737,0.8233521022286658,0.8665940355372737,0.6565179765557392,0.6973064668397451,0.6163428470278837,0.6973064668397451,0.7387083178799015,0.6565179765557392,0.5767810782561786,0.6565179765557392,0.7807235296762085,0.7387083178799015,0.7387083178799015,0.910449329602032,0.910449329602032,0.8233521022286658
CostaMadre1,True,False,0.4,0.1,0,0.8233521022286658,0.8233521022286658,0.8233521022286658,0.4994976229812199,0.8233521022286658,0.6163428470278837,0.8665940355372737,0.6973064668397451,0.6973064668397451,0.7807235296762085,0.7807235296762085,0.4994976229812199,0.6973064668397451,0.7387083178799015,0.8233521022286658,0.8233521022286658,0.6163428470278837,0.6565179765557392,0.3522910415051081,0.7387083178799015,0.6163428470278837,0.9549179844229407,0.6565179765557392,0.6163428470278837,0.6163428470278837,0.8233521022286658,0.6565179765557392,0.6973064668397451,0.6973064668397451,0.7807235296762085,0.5767810782561786,0.4994976229812199,0.38817264573991034,0.5767810782561786,0.6163428470278837,0.5767810782561786,0.7387083178799015,0.6565179765557392,0.8665940355372737,0.6163428470278837,0.7387083178799015,0.4994976229812199,0.6973064668397451,0.6163428470278837,0.6565179765557392
CostaMadre1,True,False,0.5,0.1,0,0.7807235296762085,0.8665940355372737,0.8233521022286658,0.8233521022286658,0.8233521022286658,0.8665940355372737,0.6973064668397451,0.7807235296762085,0.6973064668397451,0.7387083178799015,0.7807235296762085,0.6565179765557392,0.6565179765557392,0.8233521022286658,0.8233521022286658,0.6163428470278837,0.8233521022286658,0.8665940355372737,0.8233521022286658,0.8233521022286658,0.8233521022286658,0.6973064668397451,0.7387083178799015,0.6973064668397451,0.6973064668397451,0.6973064668397451,0.8233521022286658,0.7807235296762085,0.6163428470278837,0.8233521022286658,0.9549179844229407,0.8233521022286658,0.537832670240624,0.910449329602032,0.537832670240624,0.8233521022286658,0.537832670240624,0.910449329602032,0.537832670240624,0.6973064668397451,0.7387083178799015,0.6973064668397451,0.4994976229812199,0.9549179844229407,0.4994976229812199
CostaMadre1,True,False,0.6,0.1,0,0.7807235296762085,0.8233521022286658,0.910449329602032,0.910449329602032,0.910449329602032,0.9549179844229407,0.910449329602032,0.910449329602032,0.8665940355372737,0.6973064668397451,0.8233521022286658,0.8665940355372737,0.8233521022286658,0.8233521022286658,0.8233521022286658,0.8233521022286658,0.6973064668397451,0.8665940355372737,0.8233521022286658,0.8665940355372737,0.8233521022286658,0.8665940355372737,0.8233521022286658,0.910449329602032,0.9549179844229407,1.0,0.9549179844229407,1.0,0.9549179844229407,0.8233521022286658,0.9549179844229407,0.9549179844229407,0.9549179844229407,0.9549179844229407,0.8233521022286658,0.9549179844229407,1.0,0.9549179844229407,0.8233521022286658,0.9549179844229407,0.9549179844229407,0.8665940355372737,0.9549179844229407,0.8233521022286658,0.8233521022286658
CostaMadre1,True,False,0.7,0.1,0,0.8233521022286658,0.8233521022286658,0.8233521022286658,0.8233521022286658,0.8233521022286658,0.9549179844229407,0.8233521022286658,0.8665940355372737,0.9549179844229407,0.910449329602032,0.8233521022286658,1.0,1.0,0.7807235296762085,0.8233521022286658,0.9549179844229407,0.7807235296762085,0.7807235296762085,0.910449329602032,0.910449329602032,0.7807235296762085,0.7807235296762085,0.9549179844229407,0.7807235296762085,0.8233521022286658,0.8233521022286658,0.8233521022286658,1.0,0.8233521022286658,0.8233521022286658,1.0,0.7807235296762085,0.8233521022286658,0.9549179844229407,0.7807235296762085,0.7807235296762085,0.8233521022286658,0.9549179844229407,0.7807235296762085,0.8233521022286658,0.8233521022286658,1.0,0.8233521022286658,0.8233521022286658,0.8233521022286658
CostaMadre1,True,False,0.8,0.1,0,0.8665940355372737,0.8233521022286658,1.0,0.9549179844229407,0.9549179844229407,0.8665940355372737,0.910449329602032,0.9549179844229407,0.8665940355372737,0.910449329602032,0.8665940355372737,0.8665940355372737,0.8665940355372737,1.0,0.9549179844229407,0.8665940355372737,0.9549179844229407,0.8233521022286658,0.8233521022286658,0.8233521022286658,0.910449329602032,0.910449329602032,0.8233521022286658,0.9549179844229407,0.9549179844229407,0.9549179844229407,0.8665940355372737,0.910449329602032,0.9549179844229407,0.8665940355372737,0.9549179844229407,0.8665940355372737,0.910449329602032,1.0,0.8665940355372737,0.8665940355372737,0.910449329602032,0.9549179844229407,0.8665940355372737,0.9549179844229407,0.8665940355372737,0.9549179844229407,0.910449329602032,0.9549179844229407,0.8665940355372737
CostaMadre1,True,False,0.9,0.1,0,1.0,0.9549179844229407,0.9549179844229407,0.9549179844229407,0.9549179844229407,0.9549179844229407,0.9549179844229407,1.0,0.9549179844229407,0.9549179844229407,0.9549179844229407,0.9549179844229407,0.9549179844229407,0.9549179844229407,0.9549179844229407,1.0,0.9549179844229407,0.9549179844229407,0.9549179844229407,0.9549179844229407,1.0,1.0,0.9549179844229407,0.9549179844229407,1.0,1.0,0.9549179844229407,0.9549179844229407,0.9549179844229407,1.0,1.0,0.9549179844229407,0.9549179844229407,0.9549179844229407,1.0,0.9549179844229407,0.9549179844229407,0.9549179844229407,1.0,1.0,0.9549179844229407,0.9549179844229407,0.9549179844229407,0.9549179844229407,0.9549179844229407
CostaMadre1,True,False,None,0.2,0,0.9539137791041223,0.9389604519774011,0.8356310551665795,0.9090677966101695,0.9845330657971741,0.893933532568418,0.969271186440678,0.9090677966101695,0.9237139346945369,0.9237139346945369,0.8495474979629483,0.893933532568418,0.9385564607065466,0.8787963060512701,0.9539137791041223,0.9539137791041223,0.9084659602991363,0.893933532568418,0.969271186440678,0.9237139346945369,0.9539137791041223,0.9389604519774011,0.9389604519774011,0.9539137791041223,0.9237139346945369,0.8207195360341705,0.8787963060512701,0.8356310551665795,0.893933532568418,0.9084659602991363,0.893933532568418,0.9539137791041223,0.9090677966101695,0.9389604519774011,0.9539137791041223,0.8787963060512701,0.9845330657971741,0.893933532568418,0.9084659602991363,0.893933532568418,0.9237139346945369,0.9084659602991363,0.9090677966101695,0.9237139346945369,0.9237139346945369
CostaMadre1,True,False,None,0.3,0,0.9723921248708474,0.9451598670903907,1.0,0.9183032266586301,0.9451598670903907,0.6476709269231953,0.8146328384185467,0.9723921248708474,0.8657167978411965,0.9183032266586301,0.9723921248708474,0.9451598670903907,0.9723921248708474,0.6476709269231953,0.8146328384185467,1.0,0.8657167978411965,0.9451598670903907,0.8918222035755653,0.8918222035755653,0.6033480797770727,0.7650513483906809,0.9183032266586301,0.8399870094555236,0.9183032266586301,0.9451598670903907,0.6476709269231953,0.8146328384185467,0.9723921248708474,0.8657167978411965,0.9183032266586301,0.6476709269231953,0.8146328384185467,0.9451598670903907,0.8657167978411965,0.6476709269231953,0.7896542847302659,0.9723921248708474,0.8399870094555236,0.7169723277575988,0.6476709269231953,0.7169723277575988,0.8146328384185467,0.8918222035755653,0.8657167978411965
CostaMadre1,True,False,None,0.4,0,0.9730259712435727,0.7944835904272202,0.6018986006330983,0.8943058465054275,0.8188886640639879,0.9201788944962864,0.9464189360756682,0.7944835904272202,0.8815190788610776,0.7944835904272202,0.6231820491071439,0.8943058465054275,0.8436607312892782,0.8943058465054275,0.9464189360756682,0.7944835904272202,0.9072059994332017,0.7119854030850586,0.8188886640639879,0.8687997921030914,0.7944835904272202,0.7944835904272202,0.7944835904272202,0.8561991142971268,0.6448324535893628,0.7119854030850586,0.6231820491071439,0.6448324535893628,0.7119854030850586,0.6780267180554569,0.8436607312892782,0.9464189360756682,0.8943058465054275,0.8188886640639879,0.9596807086019695,0.8188886640639879,0.8436607312892782,0.7944835904272202,0.8815190788610776,0.9464189360756682,0.8436607312892782,0.9072059994332017,0.8436607312892782,0.9072059994332017,0.8561991142971268
